"2023-01-30 14:08:59",1118,166,BU
"2023-01-30 14:08:56",1118.8,293,BU
"2023-01-30 14:08:51",1118.5,396,SD
"2023-01-30 14:08:41",1118.8,264,SD
"2023-01-30 14:08:35",1119,633,SD
"2023-01-30 14:08:28",1119.4,286,BU
"2023-01-30 14:08:21",1119.4,55,BU
"2023-01-30 14:08:18",1119.5,69,BU
"2023-01-30 14:08:15",1119.4,328,SD
"2023-01-30 14:08:12",1120,54,BU
"2023-01-30 14:08:05",1119.8,40,SD
"2023-01-30 14:08:02",1120,50,BU
"2023-01-30 14:07:59",1119.8,128,SD
"2023-01-30 14:07:56",1120,153,SD
"2023-01-30 14:07:51",1120.3,63,BU
"2023-01-30 14:07:48",1119.8,110,SD
"2023-01-30 14:07:45",1120.3,25,BU
"2023-01-30 14:07:41",1120.5,166,BU
"2023-01-30 14:07:38",1120.4,31,BU
"2023-01-30 14:07:35",1120.3,5,SD
"2023-01-30 14:07:32",1120.4,24,BU
"2023-01-30 14:07:29",1120.3,71,SD
"2023-01-30 14:07:25",1120.5,16,BU
"2023-01-30 14:07:21",1120.4,78,SD
"2023-01-30 14:07:18",1120.9,41,BU
"2023-01-30 14:07:15",1120.9,116,BU
"2023-01-30 14:07:09",1120.6,9,SD
"2023-01-30 14:07:05",1120.8,52,BU
"2023-01-30 14:06:59",1120.4,8,SD
"2023-01-30 14:06:56",1121,257,BU
"2023-01-30 14:06:51",1119.8,193,SD
"2023-01-30 14:06:45",1121,398,BU
"2023-01-30 14:06:38",1120.3,66,SD
"2023-01-30 14:06:32",1120.3,54,SD
"2023-01-30 14:06:29",1120.5,66,BU
"2023-01-30 14:06:25",1120.3,168,BU
"2023-01-30 14:06:18",1120.4,132,SD
"2023-01-30 14:06:15",1120.5,7,BU
"2023-01-30 14:06:11",1120.5,199,BU
"2023-01-30 14:06:05",1120.5,84,BU
"2023-01-30 14:06:02",1120.3,37,SD
"2023-01-30 14:05:59",1120.2,34,SD
"2023-01-30 14:05:55",1120.3,334,BU
"2023-01-30 14:05:51",1120,64,BU
"2023-01-30 14:05:48",1119.9,48,BU
"2023-01-30 14:05:44",1120,123,BU
"2023-01-30 14:05:41",1120,250,BU
"2023-01-30 14:05:38",1119.5,58,SD
"2023-01-30 14:05:35",1120,80,BU
"2023-01-30 14:05:32",1119.5,87,SD
"2023-01-30 14:05:28",1120,262,BU
"2023-01-30 14:05:23",1119.5,133,SD
"2023-01-30 14:05:20",1120.1,331,BU
"2023-01-30 14:05:16",1120,373,SD
"2023-01-30 14:05:10",1120.5,82,SD
"2023-01-30 14:05:06",1120.1,319,SD
"2023-01-30 14:05:03",1120.5,166,SD
"2023-01-30 14:05:00",1120.8,17,SD
"2023-01-30 14:04:57",1120.5,177,SD
"2023-01-30 14:04:53",1120.8,79,SD
"2023-01-30 14:04:50",1121.1,59,SD
"2023-01-30 14:04:47",1121.3,114,SD
"2023-01-30 14:04:44",1121.4,34,SD
"2023-01-30 14:04:40",1121.5,41,BU
"2023-01-30 14:04:37",1121.4,33,SD
"2023-01-30 14:04:34",1121.6,23,BU
"2023-01-30 14:04:31",1121.5,67,BU
"2023-01-30 14:04:28",1121.3,25,SD
"2023-01-30 14:04:25",1121.5,110,BU
"2023-01-30 14:04:21",1121.3,77,BU
"2023-01-30 14:04:18",1121,278,BU
"2023-01-30 14:04:15",1120.7,64,SD
"2023-01-30 14:04:12",1120.8,105,SD
"2023-01-30 14:04:08",1121,121,BU
"2023-01-30 14:04:05",1120.7,71,BU
"2023-01-30 14:04:02",1121,52,BU
"2023-01-30 14:03:59",1121,235,BU
"2023-01-30 14:03:56",1121,87,SD
"2023-01-30 14:03:52",1121,38,SD
"2023-01-30 14:03:49",1121,209,SD
"2023-01-30 14:03:46",1121.3,32,SD
"2023-01-30 14:03:43",1121.3,9,SD
"2023-01-30 14:03:40",1121.4,172,SD
"2023-01-30 14:03:36",1121.8,40,BU
"2023-01-30 14:03:33",1121.8,14,BU
"2023-01-30 14:03:29",1121.9,37,BU
"2023-01-30 14:03:26",1121.9,15,BU
"2023-01-30 14:03:23",1121.9,36,BU
"2023-01-30 14:03:19",1122,9,BU
"2023-01-30 14:03:16",1121.9,12,BU
"2023-01-30 14:03:13",1122.1,18,BU
"2023-01-30 14:03:10",1121.7,90,SD
"2023-01-30 14:03:05",1122,70,BU
"2023-01-30 14:02:59",1121.7,20,BU
"2023-01-30 14:02:56",1121.6,56,BU
"2023-01-30 14:02:53",1121.8,70,BU
"2023-01-30 14:02:46",1121.7,55,BU
"2023-01-30 14:02:43",1121.5,24,BU
"2023-01-30 14:02:40",1121.7,70,BU
"2023-01-30 14:02:35",1121.4,27,BU
"2023-01-30 14:02:29",1121.4,58,BU
"2023-01-30 14:02:26",1121.4,65,BU
"2023-01-30 14:02:19",1121.4,46,BU
"2023-01-30 14:02:16",1121.4,141,SD
"2023-01-30 14:02:10",1121.8,119,BU
"2023-01-30 14:02:04",1121.1,207,SD
"2023-01-30 14:02:01",1122.2,522,BU
"2023-01-30 14:01:55",1121.3,76,BU
"2023-01-30 14:01:52",1121.7,84,BU
"2023-01-30 14:01:49",1121.3,220,BU
"2023-01-30 14:01:46",1121.3,204,BU
"2023-01-30 14:01:43",1120.9,112,SD
"2023-01-30 14:01:40",1121.3,343,BU
"2023-01-30 14:01:35",1121.3,127,BU
"2023-01-30 14:01:32",1121.3,220,SD
"2023-01-30 14:01:29",1122.2,134,BU
"2023-01-30 14:01:26",1122,438,SD
"2023-01-30 14:01:23",1122.2,62,SD
"2023-01-30 14:01:17",1122.5,48,BU
"2023-01-30 14:01:14",1122.7,344,SD
"2023-01-30 14:01:08",1122.8,80,SD
"2023-01-30 14:01:05",1123,87,BU
"2023-01-30 14:00:59",1123.1,102,BU
"2023-01-30 14:00:56",1123.3,92,BU
"2023-01-30 14:00:53",1123.1,115,SD
"2023-01-30 14:00:50",1123.3,180,SD
"2023-01-30 14:00:44",1123.1,213,SD
"2023-01-30 14:00:38",1123.6,117,BU
"2023-01-30 14:00:32",1123.1,235,BU
"2023-01-30 14:00:23",1123.6,88,BU
"2023-01-30 14:00:20",1123.1,32,BU
"2023-01-30 14:00:17",1124.1,348,BU
"2023-01-30 14:00:14",1124.4,19,BU
"2023-01-30 14:00:11",1124,208,SD
"2023-01-30 14:00:04",1124.7,73,BU
"2023-01-30 14:00:02",1124.8,108,SD
"2023-01-30 13:59:59",1124.9,12,BU
"2023-01-30 13:59:56",1124.8,104,SD
"2023-01-30 13:59:53",1124.8,87,SD
"2023-01-30 13:59:50",1125,6,BU
"2023-01-30 13:59:47",1124.8,44,SD
"2023-01-30 13:59:44",1125,70,BU
"2023-01-30 13:59:41",1125,33,BU
